side,iteration,shoulder_number_of_velocity_peaks,elbow_number_of_velocity_peaks,wrist_number_of_velocity_peaks,shoulder_ratio_mean_peak_velocity,elbow_ratio_mean_peak_velocity,wrist_ratio_mean_peak_velocity,shoulder_mean_velocity,elbow_mean_velocity,wrist_mean_velocity,shoulder_peak_velocity,elbow_peak_velocity,wrist_peak_velocity,shoulder_sparc,elbow_sparc,wrist_sparc,shoulder_jerk,elbow_jerk,wrist_jerk,shoulder_movement_time,elbow_movement_time,wrist_movement_time,shoulder_percentage_time_to_peak_velocity,elbow_percentage_time_to_peak_velocity,wrist_percentage_time_to_peak_velocity,trunk_rom,shoulder_rom,elbow_rom,target_error_distance,hand_path_ratio
0,1,8,7,7,0.22813698248805722,0.37192060589879006,0.3426686705974324,3.214824019161902,6.183230721645565,0.0829136545099703,14.091639084996643,16.625136181156346,0.2419645028108723,-3.154459479861391,-3.492937019053995,-3.1896312817499557,-14.146612985694379,-13.646162912360603,-12.688132970316099,1.9366490840911865,1.9366490840911865,1.9366490840911865,27.017128745354952,94.98900330485621,94.98900330485621,0.3939702019748117,2.8069735652800176,5.100749963473525,0.03332965844360133,2.519044520026089
0,2,14,15,13,0.27271107098041547,0.21911069112631898,0.3359925540364172,3.1067048075358645,5.658053104322982,0.08773247889392614,11.391927714438003,25.822807071796746,0.2611143545889921,-3.8933209819810912,-3.3873556840268755,-3.0068547549829545,-17.751791662083107,-16.197971863192755,-15.431589887089007,4.011275053024292,4.011275053024292,4.011275053024292,50.1205354783947,51.27840595864116,51.27840595864116,0.9202226377052496,3.8502662227362094,9.723674917201514,0.03620234996042132,72.38966124270915
0,3,7,6,6,0.4309838640371562,0.5510784125946737,0.3893074440517029,3.6414815420336755,6.257322194614423,0.06474235460368358,8.449229416439902,11.354685742728911,0.1663013528071282,-2.5718491858362005,-2.2380330818474423,-2.614267909278936,-15.299573229753243,-13.281174604891966,-12.72632142932036,1.9505314826965332,1.9505314826965332,1.9505314826965332,35.83679597981793,83.4779508238601,49.919693166780796,0.5135046488492027,4.081327590744962,9.950795873452165,0.033939050131372175,1.801449135915652
0,4,13,10,14,0.23541408900696137,0.2935157340398213,0.20528043586357947,2.007468762635605,3.7983043792950304,0.07436372646459291,8.527394308062178,12.94071812443184,0.3622543285810823,-4.28017564855081,-3.2512347824480763,-2.8295411416104583,-17.427584501181535,-16.22165362307148,-15.46788189053894,3.837273597717285,3.837273597717285,3.837273597717285,56.41457444479211,20.51166931308782,19.318990385153068,0.5053366364507342,1.9320147527823224,5.929822648175296,0.03127702679332376,9.095081521941317
0,5,6,5,6,0.41327203346887276,0.3874207420164137,0.37659128093642585,3.5370450414547956,7.104716880483551,0.09542129350810999,8.558636333956535,18.33850413766062,0.253381579283612,-2.540890472177384,-2.1745492014604455,-2.213905734365736,-15.394794044684632,-12.964960862697408,-12.43185898487729,1.976407527923584,1.976407527923584,1.976407527923584,97.66189276416121,58.9139426084611,58.9139426084611,0.5077004102590648,2.59121911619701,5.454339247903789,0.03086104668525035,8.619277086706088
0,6,12,10,9,0.20254139292684062,0.300238347747553,0.31690342732568094,3.7011405654530263,5.883066606201046,0.08365079416153128,18.273502082559016,19.594654215016057,0.2639630466210248,-3.1661131982621056,-3.7322289353856526,-3.9533169881567667,-17.33777619702761,-15.77508083241036,-15.084511486462098,3.485883951187134,3.485883951187134,3.485883951187134,29.990273483968828,12.736079697653837,6.86561670085413,0.5032925990046877,4.381048220833293,7.757783857522963,0.035314411829686844,12.543759301800618
0,7,16,14,13,0.21895711925793973,0.355798466527563,0.4365967560775709,3.9425967681297185,7.1736970194966725,0.08995033418808279,18.00625063707196,20.162248279226187,0.20602611663037906,-3.397677343110874,-3.2537330875421855,-3.178325773727227,-17.93627383536486,-16.809498863017012,-15.835469356987614,4.437973976135254,4.437973976135254,4.437973976135254,11.602725917164799,10.56951000665513,62.76765301695285,0.8806328099596821,4.037835841429072,6.828877137542392,0.0298490504192485,10.092755386598435
0,8,7,6,5,0.3020205487949827,0.4411572579031002,0.4272772885301921,4.12915219726094,6.768231991077373,0.09474132159118195,13.671759136044374,15.341993971147607,0.22173264092057487,-2.9502105714332223,-2.5489273901013783,-3.060710661710108,-15.08029596643686,-13.104318422362665,-12.427836347179495,1.9567821025848389,1.9567821025848389,1.9567821025848389,23.740837316455433,4.783742940312323,4.783742940312323,0.7472938768257268,4.146735331743116,6.381314999266593,0.03883707736722601,4.495272941138156
0,9,6,6,7,0.2917080519319075,0.35707486054532084,0.3643061687565599,4.797517343186226,4.793947017924128,0.0646470480077327,16.446297287351175,13.425607758000282,0.1774525208518546,-2.416067425226662,-4.148103265120547,-4.0955906949896566,-13.756509395950058,-12.643674568462954,-12.909779241240061,1.9705424308776855,1.9705424308776855,1.9705424308776855,66.9765255012248,4.679122483652255,29.015696691152893,0.7433805698859024,3.639557624065091,5.044792184730163,0.03652006707196429,2.4144713779777187
0,10,14,13,11,0.24425832839534345,0.2747676439419718,0.2716944532446224,3.144506339346404,7.174224750916034,0.09836357932106733,12.873691390603781,26.110151282700375,0.3620374952318399,-3.0884202319005896,-2.5522531574523954,-2.715604949470627,-16.962767118370017,-16.45433194679597,-15.918729193514292,4.17119836807251,4.17119836807251,4.17119836807251,50.936875867162755,29.868300433591383,40.966366116929635,0.8689439108458514,3.471114833432054,9.621984270246777,0.034143281973858255,16.460944546347594
0,11,15,15,14,0.2908013543169422,0.2308137038040328,0.20805380698872486,4.392853316182512,7.052692077948758,0.10990000495636848,15.106027709192764,30.55577706918428,0.528228762294767,-3.9274883148519035,-3.1141598521360208,-2.792413354396843,-17.511080028894092,-17.218068365798363,-16.121694784594315,4.767492294311523,4.767492294311523,4.767492294311523,20.06637023867201,20.06637023867201,39.52643867529172,0.8743530217827373,4.898584633402635,9.698574407862303,0.03215087444235906,8.782549727269807
0,12,15,9,10,0.12753824039833195,0.27834910782322453,0.2504593979532517,6.553127886059642,9.884387032425627,0.11480362185504504,51.38167082745285,35.51075521572376,0.4583721864430624,-2.578073477650742,-3.6527168630556477,-3.254631902756942,-16.542387571412878,-16.28499705283705,-15.46035760852206,3.764244556427002,3.764244556427002,3.764244556427002,60.59241900977085,60.59241900977085,33.42973752985264,0.6182797085896506,7.2697330713600365,11.942836739380468,0.03867002685704344,46.10840121482621
0,13,15,14,16,0.20828061898402164,0.1549843566962344,0.1491765068332958,6.9283913308530805,8.710377753186036,0.10174229972620104,33.26469531658438,56.201657630893465,0.6820262914447894,-3.0876722698696497,-3.117787970040896,-3.180579718651425,-18.61969689090448,-16.76872950473537,-16.88963030620689,4.646828889846802,4.646828889846802,4.646828889846802,38.85871334500038,38.85871334500038,38.85871334500038,0.501298761754702,10.011335374380707,11.39214950716445,0.03880084208249013,38.70497310403353
0,14,7,7,6,0.4419438282150951,0.34122263507081524,0.3300460511532337,7.103165927855154,8.771918305074422,0.10049029731271086,16.072553737299906,25.70731658306886,0.3044735634969171,-3.6173252738065225,-3.000737306830885,-2.912544342860327,-14.853400529148818,-12.91132265296091,-12.926314737283295,1.9612317085266113,1.9612317085266113,1.9612317085266113,24.36515332721777,24.36515332721777,24.36515332721777,0.3785018019206352,5.325495098297438,5.3746259105971745,0.022084601872665765,74.31017815064138
0,15,13,14,13,0.27602760775357943,0.1712941620284379,0.17330170899537148,3.663521801686821,4.609124007967961,0.054156835063035,13.272302113190756,26.90765378917446,0.3125002942958942,-3.58281344080351,-2.498599196768082,-2.647703094685892,-17.61440580630633,-15.750048356900539,-15.895638331954258,3.8699259757995605,3.8699259757995605,3.8699259757995605,26.48162114920446,22.82987812819476,24.03915782786293,1.0436762143985716,8.115038506445146,7.717593811863395,0.05287365361716265,6.453752273774138
