side,iteration,shoulder_number_of_velocity_peaks,elbow_number_of_velocity_peaks,wrist_number_of_velocity_peaks,shoulder_ratio_mean_peak_velocity,elbow_ratio_mean_peak_velocity,wrist_ratio_mean_peak_velocity,shoulder_mean_velocity,elbow_mean_velocity,wrist_mean_velocity,shoulder_peak_velocity,elbow_peak_velocity,wrist_peak_velocity,shoulder_sparc,elbow_sparc,wrist_sparc,shoulder_jerk,elbow_jerk,wrist_jerk,shoulder_movement_time,elbow_movement_time,wrist_movement_time,shoulder_percentage_time_to_peak_velocity,elbow_percentage_time_to_peak_velocity,wrist_percentage_time_to_peak_velocity,trunk_rom,shoulder_rom,elbow_rom,target_error_distance,hand_path_ratio
0,1,13,12,12,0.25547430734678367,0.13651188306197334,0.19037728863681758,2.788707088609799,7.263878857170392,0.11633513005675299,10.915802522655936,53.21059745306387,0.6110767250114866,-4.01368920659046,-3.003064925024627,-2.853200824178495,-17.05714181574256,-16.563408939472364,-15.99645138467054,4.035532474517822,4.035532474517822,4.035532474517822,2.37022376486227,24.18378554021121,24.18378554021121,1.3113722005443718,5.597163465313514,10.163312647073951,0.03802680156177476,11.132409589381188
0,2,6,5,4,0.5487342545146099,0.503895091443007,0.40595582540057534,2.4625113902112976,6.782170751737997,0.10395278838126373,4.487621047804906,13.459489617800916,0.25606921215796996,-2.3725497062907257,-3.268767682154615,-3.6288892504229895,-13.96736007032872,-12.621350452613754,-12.791045119635674,1.9435310363769531,1.9435310363769531,1.9435310363769531,57.01484096685869,11.580223166530908,88.18955661108767,0.3878535089097075,1.6576140339906118,4.93437012296706,0.05527357444280696,2.312255481274653
0,3,21,17,18,0.30784477749105205,0.1932968249853511,0.2443294776294926,2.031907537163567,4.139504815650599,0.07749954044542252,6.600428806113585,21.415275786161047,0.3171927562622828,-3.5472995467268187,-4.054646743456711,-3.5613690783386613,-18.05911903129683,-17.59769898163077,-17.199320937640756,5.757850408554077,5.757850408554077,5.757850408554077,30.419224705411036,1.6000960655564607,1.6000960655564607,1.6847735496207314,1.998555978863152,7.051593134234643,0.04914751697676368,49.07969767353605
0,4,6,7,6,0.5437485596624362,0.38872015864529214,0.27833184354659934,2.499595505778767,2.1949715829277596,0.06268957249998892,4.596969428903936,5.646662603188211,0.22523320257278864,-2.303163229647854,-2.3218821429320946,-2.6523780143556914,-13.9770761144735,-13.510982666855458,-13.355054362057556,1.9647812843322754,1.9647812843322754,1.9647812843322754,40.347195509222914,56.804616977049804,4.701336870168149,0.9741356107612864,2.9404441154310206,2.2617699107187974,0.028807685328743584,2.8169276388313875
0,5,14,10,8,0.37100958528939326,0.2870591470753562,0.34899022955395376,2.7467986873508803,3.8086578329225658,0.06902657359221205,7.403578765244932,13.267850447290403,0.19778941571067843,-3.986284517333089,-2.857580434722707,-2.94877793630239,-16.19600887615735,-16.465065538068714,-15.430820230602873,3.7590372562408447,3.7590372562408447,3.7590372562408447,11.060444758188938,14.758934186278605,16.03188269846057,1.183040181082775,3.62196271382588,6.452607000994135,0.03999189063866788,4.698454885677228
0,6,19,18,16,0.3210889950629141,0.16687098986806875,0.2215475165068463,1.2900289569189864,4.210640820989161,0.05921702602811389,4.017667926196656,25.23291091110666,0.26728815092036456,-5.184788430178972,-3.197957191796559,-3.1519359783685403,-18.270436472705008,-17.96134021844728,-16.769939451320532,4.868101119995117,4.868101119995117,4.868101119995117,60.24250505527004,36.30545859458596,36.30545859458596,0.6702003067867972,1.8260833857161032,9.693712372609454,0.04179171316479848,8.148901755987273
0,7,7,6,6,0.3714784783712502,0.39300482023023803,0.33493089038241514,1.9067121313451543,2.6896314664494194,0.04466076633861274,5.132766074915419,6.843762030383559,0.13334322877062868,-2.9905337777923857,-2.342592898571448,-2.0223199123340807,-14.426037928014779,-13.922976593560115,-12.874092525293129,1.9805335998535156,1.9805335998535156,1.9805335998535156,53.780384159788895,35.18285871124936,56.03784055779732,0.4091718109325502,2.0552736573144017,2.061061675244879,0.03995428217178677,1.3927299071464534
0,8,15,13,8,0.3272751650527947,0.23860360476063983,0.31819746866751775,2.246920512105526,4.583163862921858,0.08678536010269323,6.865539313815828,19.208275866240808,0.27274057353792036,-3.36305748379248,-2.4776215716555297,-2.462542788151305,-17.45468348102378,-16.852148437405518,-15.477684382101042,4.315735816955566,4.315735816955566,4.315735816955566,11.710184587935988,25.55516369133445,26.618318208626597,0.7950317187467568,2.5934880839644165,8.633292884444032,0.042745327878456724,12.384867957210421
0,9,16,11,10,0.3429377741396273,0.401640413147427,0.26818211936292563,2.582024953339793,5.295769498579905,0.11166210278850988,7.529135452685711,13.18535019192909,0.4163666953403397,-4.222672222005378,-3.4823598033544667,-2.654156072879197,-16.835827231544723,-16.465071815354744,-15.6806809808097,4.108062267303467,4.108062267303467,4.108062267303467,23.74920649254791,15.771741930077093,21.506469182312117,0.645362862564077,5.283186025823241,5.2175954808993765,0.04247819513550918,13.04960141416119
0,10,7,8,7,0.37722757894889725,0.3129997560911014,0.3859466595089941,2.572384219515056,3.7956715207522915,0.051170134644412495,6.819183864241101,12.126755522606627,0.13258343707265596,-2.7365019507533774,-2.6470800263473837,-2.553249404210723,-13.44781014273652,-13.456882842018826,-12.853672428041929,1.9589357376098633,1.9589357376098633,1.9589357376098633,83.33624621670003,71.81758566919804,74.08676238125538,0.8031844942333919,1.526507736431995,3.5227669886942863,0.04875627637107385,2.438258831951163
