side,iteration,timestamp,neck_x,neck_y,neck_z,hip_x,hip_y,hip_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,end_effector_x,end_effector_y,end_effector_z,target_x,target_y,target_z
0,1,1769269779.1106772,0.0,0.0,0,0.03267378281329305,1.1680877355752266,0,0.5009980031371601,-0.019059706641087613,0,0.993827560570997,0.05990193515770393,0,0.45198732891722054,-0.47376985079274925,0,0.3703028718839879,-0.5608999382948641,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.15667,0.0027228152344410876,0.0,0,0.03267378281329305,1.1680877355752266,0,0.5037208183716012,-0.019059706641087613,0,0.996550375805438,0.06262475039214502,0,0.45198732891722054,-0.4710470355583082,0,0.3703028718839879,-0.558177123060423,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.2079325,0.0027228152344410876,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5037208183716012,-0.019059706641087613,0,0.996550375805438,0.06262475039214502,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.2564044,0.005445630468882175,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5064436336060423,-0.019059706641087613,0,0.996550375805438,0.06262475039214502,0,0.45198732891722054,-0.465601405089426,0,0.3703028718839879,-0.5500086773570997,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.2995102,0.005445630468882175,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5064436336060423,-0.019059706641087613,0,0.996550375805438,0.06262475039214502,0,0.45198732891722054,-0.465601405089426,0,0.3703028718839879,-0.5500086773570997,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.344865,0.008168445703323262,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5064436336060423,-0.019059706641087613,0,0.9992731910398792,0.06262475039214502,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5527314925915408,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.3894615,0.008168445703323262,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5091664488404833,-0.019059706641087613,0,0.996550375805438,0.06262475039214502,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5527314925915408,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.4348528,0.008168445703323262,0.0,0,0.03539659804773414,1.1680877355752266,0,0.5091664488404833,-0.019059706641087613,0,0.9992731910398792,0.06262475039214502,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.4822214,0.008168445703323262,0.0,0,0.038119413282175225,1.1680877355752266,0,0.5091664488404833,-0.019059706641087613,0,0.9992731910398792,0.05990193515770393,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.5272667,0.01089126093776435,0.0,0,0.038119413282175225,1.1680877355752266,0,0.5118892640749245,-0.019059706641087613,0,0.9992731910398792,0.05990193515770393,0,0.45198732891722054,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.5758703,0.01089126093776435,0.0,0,0.040842228516616313,1.1708105508096678,0,0.5146120793093656,-0.019059706641087613,0,0.9992731910398792,0.05990193515770393,0,0.45471014415166167,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.6219144,0.01089126093776435,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5146120793093656,-0.016336891406646525,0,0.9992731910398792,0.05990193515770393,0,0.45471014415166167,-0.46832422032386706,0,0.3703028718839879,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.6733947,0.01089126093776435,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5146120793093656,-0.016336891406646525,0,0.9992731910398792,0.05717911992326284,0,0.45471014415166167,-0.46832422032386706,0,0.373025687118429,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.7210221,0.01089126093776435,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5146120793093656,-0.016336891406646525,0,0.9992731910398792,0.054456304688821754,0,0.45471014415166167,-0.46832422032386706,0,0.373025687118429,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.76903,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1680877355752266,0,0.5146120793093656,-0.016336891406646525,0,0.9992731910398792,0.051733489454380666,0,0.45471014415166167,-0.4710470355583082,0,0.373025687118429,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.813525,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04901067421993958,0,0.45743295938610273,-0.4710470355583082,0,0.373025687118429,-0.5554543078259819,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.8594956,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04901067421993958,0,0.45743295938610273,-0.4710470355583082,0,0.373025687118429,-0.558177123060423,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.9055822,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04901067421993958,0,0.45743295938610273,-0.4710470355583082,0,0.373025687118429,-0.558177123060423,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269779.9527783,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04901067421993958,0,0.45743295938610273,-0.4710470355583082,0,0.373025687118429,-0.558177123060423,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269780.0010629,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04628785898549849,0,0.45743295938610273,-0.47376985079274925,0,0.373025687118429,-0.5608999382948641,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269780.0484557,0.013614076172205438,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5173348945438067,-0.016336891406646525,0,0.9992731910398792,0.04628785898549849,0,0.45743295938610273,-0.4764926660271903,0,0.373025687118429,-0.5608999382948641,0,0.3757485023528701,-0.6017421668114804,0
0,1,1769269780.1016235,0.016336891406646525,0.0027228152344410876,0,0.040842228516616313,1.1708105508096678,0,0.5200577097782477,-0.016336891406646525,0,0.9992731910398792,0.04628785898549849,0,0.45743295938610273,-0.4764926660271903,0,0.373025687118429,-0.5636227535293051,0,0.3757485023528701,-0.6017421668114804,0
