side,iteration,timestamp,neck_x,neck_y,neck_z,hip_x,hip_y,hip_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,end_effector_x,end_effector_y,end_effector_z,target_x,target_y,target_z
0,1,1769270013.4670527,0.0,0.0,0,0.1098664800598295,1.183811322644663,0,0.48341251226324977,-0.12634645206880393,0,1.2167712666626116,-0.23621293212863342,0,0.5932789923230792,-0.5603190483051305,0,0.4669325402542754,-0.5987723163260708,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.516446,0.0027466620014957375,0.0,0,0.10711981805833376,1.183811322644663,0,0.48341251226324977,-0.12634645206880393,0,1.2167712666626116,-0.24170625613162489,0,0.5905323303215836,-0.5603190483051305,0,0.4641858782527796,-0.5987723163260708,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.5627038,0.005493324002991475,0.0,0,0.10711981805833376,1.1783179986416714,0,0.48341251226324977,-0.12909311407029966,0,1.2167712666626116,-0.2499462421361121,0,0.5905323303215836,-0.5630657103066262,0,0.4641858782527796,-0.5987723163260708,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.6113138,0.005493324002991475,-0.0027466620014957375,0,0.10711981805833376,1.1783179986416714,0,0.48341251226324977,-0.1318397760717954,0,1.2167712666626116,-0.25269290413760787,0,0.5905323303215836,-0.5630657103066262,0,0.4641858782527796,-0.596025654324575,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.6574345,0.008239986004487212,-0.0027466620014957375,0,0.10711981805833376,1.1783179986416714,0,0.48615917426474553,-0.1318397760717954,0,1.2167712666626116,-0.25269290413760787,0,0.5905323303215836,-0.5603190483051305,0,0.4641858782527796,-0.5932789923230792,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.7044244,0.008239986004487212,-0.0027466620014957375,0,0.10711981805833376,1.1783179986416714,0,0.48615917426474553,-0.1318397760717954,0,1.2167712666626116,-0.25269290413760787,0,0.5877856683200878,-0.5575723863036347,0,0.46143921625128387,-0.5877856683200878,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.7504048,0.008239986004487212,-0.0027466620014957375,0,0.10711981805833376,1.1783179986416714,0,0.4889058362662413,-0.1318397760717954,0,1.2195179286641074,-0.2499462421361121,0,0.5877856683200878,-0.5575723863036347,0,0.46143921625128387,-0.5822923443170963,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.7964315,0.01098664800598295,-0.0027466620014957375,0,0.10711981805833376,1.1783179986416714,0,0.4889058362662413,-0.1318397760717954,0,1.2195179286641074,-0.2499462421361121,0,0.5877856683200878,-0.554825724302139,0,0.45869255424978816,-0.5795456823156006,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.845464,0.01098664800598295,-0.0027466620014957375,0,0.10711981805833376,1.1755713366401757,0,0.4889058362662413,-0.1318397760717954,0,1.2195179286641074,-0.2499462421361121,0,0.5850390063185921,-0.554825724302139,0,0.45869255424978816,-0.5795456823156006,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.8908403,0.01098664800598295,-0.0027466620014957375,0,0.10711981805833376,1.1755713366401757,0,0.4889058362662413,-0.1318397760717954,0,1.2195179286641074,-0.2581862281405993,0,0.5850390063185921,-0.5575723863036347,0,0.45869255424978816,-0.5822923443170963,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.9356546,0.01098664800598295,-0.0027466620014957375,0,0.1098664800598295,1.1783179986416714,0,0.4889058362662413,-0.1318397760717954,0,1.2167712666626116,-0.26642621414508655,0,0.5822923443170963,-0.5658123723081219,0,0.4559458922482924,-0.5932789923230792,0,0.4669325402542754,-0.5740523583126091,0
0,1,1769270013.9803474,0.01098664800598295,-0.005493324002991475,0,0.1098664800598295,1.1783179986416714,0,0.4889058362662413,-0.13458643807329113,0,1.2167712666626116,-0.271919538148078,0,0.5795456823156006,-0.5740523583126091,0,0.4559458922482924,-0.6015189783275665,0,0.4669325402542754,-0.5740523583126091,0
