side,iteration,timestamp,neck_x,neck_y,neck_z,hip_x,hip_y,hip_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,end_effector_x,end_effector_y,end_effector_z,target_x,target_y,target_z
0,1,1768043329.148731,0.0,0.0,0,0.03217466968849283,0.9949397857518553,0,0.4999448674673501,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6433831287045568,0.4479704010474771,0,1.804256477147021,0.4108457821761392,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.181121,0.0,0.0,0,0.03217466968849283,0.9974147603432778,0,0.4999448674673501,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6433831287045568,0.45044537563889964,0,1.804256477147021,0.41332075676756175,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.2118645,0.0024749745914225255,0.0,0,0.03217466968849283,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6433831287045568,0.45044537563889964,0,1.804256477147021,0.41332075676756175,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.2480066,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6409081541131343,0.45044537563889964,0,1.8017815025555985,0.4157957313589843,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.275983,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6409081541131343,0.45044537563889964,0,1.8017815025555985,0.4157957313589843,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.308405,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.638433179521712,0.45044537563889964,0,1.799306527964176,0.41827070595040683,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.341347,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8984157766863767,0.3836210616704914,0,1.6334832303388669,0.45044537563889964,0,1.7968315533727535,0.41827070595040683,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.3713531,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8959408020949542,0.3836210616704914,0,1.6310082557474443,0.45044537563889964,0,1.7968315533727535,0.41827070595040683,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.4066875,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5024198420587727,-0.007424923774267576,0,0.8959408020949542,0.3836210616704914,0,1.6285332811560218,0.45044537563889964,0,1.794356578781331,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.434839,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.007424923774267576,0,0.8959408020949542,0.3836210616704914,0,1.6285332811560218,0.45044537563889964,0,1.794356578781331,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.4672441,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.007424923774267576,0,0.8959408020949542,0.3836210616704914,0,1.6260583065645993,0.45044537563889964,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.4999168,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.007424923774267576,0,0.8959408020949542,0.3836210616704914,0,1.6235833319731767,0.45044537563889964,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.5496063,0.0024749745914225255,0.0,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.004949949182845051,0,0.8959408020949542,0.3836210616704914,0,1.6235833319731767,0.45044537563889964,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.5798295,0.004949949182845051,0.0024749745914225255,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.004949949182845051,0,0.8959408020949542,0.38609603626191397,0,1.6235833319731767,0.4529203502303222,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.6113048,0.004949949182845051,0.0024749745914225255,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.004949949182845051,0,0.8959408020949542,0.38609603626191397,0,1.6235833319731767,0.4529203502303222,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
0,1,1768043329.646599,0.004949949182845051,0.0024749745914225255,0,0.034649644279915355,0.9974147603432778,0,0.5048948166501952,-0.004949949182845051,0,0.8959408020949542,0.38609603626191397,0,1.6235833319731767,0.4529203502303222,0,1.7918816041899084,0.4207456805418293,0,0.4454954264560546,-0.7721920725238279,0
