side,iteration,timestamp,neck_x,neck_y,neck_z,hip_x,hip_y,hip_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,end_effector_x,end_effector_y,end_effector_z,target_x,target_y,target_z
0,1,1768043744.5947616,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.5011964684488072,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.4786426273686108,0,1.7040679927259443,0.4560887862884145,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.627495,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.5011964684488072,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.4786426273686108,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.6601682,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.5011964684488072,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47613664502636677,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.6913416,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.5011964684488072,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47613664502636677,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.744282,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.4986904861065631,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47613664502636677,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.7725067,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.4986904861065631,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47363066268412274,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.805122,0.0,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.4986904861065631,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47363066268412274,0,1.7040679927259443,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.8370342,-0.0025059823422440355,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.4986904861065631,0.0075179470267321075,0,0.8169502435715557,0.45358280394617045,0,1.5161193170576417,0.47363066268412274,0,1.7065739750681883,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.8685033,-0.0025059823422440355,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.4986904861065631,0.005011964684488071,0,0.8169502435715557,0.4510768216039264,0,1.5161193170576417,0.47363066268412274,0,1.7065739750681883,0.45358280394617045,0,0.36587342196762923,-0.7543006850154548,0
0,1,1768043744.89993,-0.0025059823422440355,0.0,0,-0.07267348792507704,1.0048989192398583,0,0.49618450376431905,0.005011964684488071,0,0.8169502435715557,0.4510768216039264,0,1.5211312817421296,0.47363066268412274,0,1.7065739750681883,0.4510768216039264,0,0.36587342196762923,-0.7543006850154548,0
