side,iteration,timestamp,neck_x,neck_y,neck_z,hip_x,hip_y,hip_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,end_effector_x,end_effector_y,end_effector_z,target_x,target_y,target_z
0,1,1768043056.834923,0.0,0.0,0,0.020198864697905872,1.0200426672442466,0,0.4999219012731704,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6133843177452316,0.45447445570288214,0,1.790124383851908,0.41155186821983214,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043056.8681633,0.0,0.0,0,0.020198864697905872,1.0200426672442466,0,0.4999219012731704,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6133843177452316,0.4519495976156439,0,1.790124383851908,0.41155186821983214,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043056.9003356,0.0,0.0,0,0.020198864697905872,1.0200426672442466,0,0.4999219012731704,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6133843177452316,0.4519495976156439,0,1.790124383851908,0.4090270101325939,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043056.9325273,0.0,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6108594596579935,0.44942473952840567,0,1.790124383851908,0.4090270101325939,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043056.9649477,0.0,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6108594596579935,0.44942473952840567,0,1.7875995257646697,0.4090270101325939,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043056.9957952,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6108594596579935,0.44689988144116743,0,1.790124383851908,0.40650215204535567,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.027857,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6108594596579935,0.4443750233539292,0,1.790124383851908,0.40650215204535567,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.0591002,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.007574574261714703,0,0.8912749047950966,0.4569993137901204,0,1.6108594596579935,0.4443750233539292,0,1.790124383851908,0.40650215204535567,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.0927792,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.010099432348952936,0,0.8887500467078584,0.4569993137901204,0,1.6108594596579935,0.44185016526669096,0,1.7875995257646697,0.40397729395811743,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.1397448,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.010099432348952936,0,0.8887500467078584,0.4569993137901204,0,1.6108594596579935,0.44185016526669096,0,1.7875995257646697,0.40397729395811743,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.1713874,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.49739704318593214,0.010099432348952936,0,0.8887500467078584,0.4569993137901204,0,1.6108594596579935,0.43932530717945273,0,1.7850746676774316,0.40145243587087925,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.2037122,-0.002524858087238234,0.0,0,0.020198864697905872,1.0200426672442466,0,0.4948721850986939,0.010099432348952936,0,0.8887500467078584,0.4569993137901204,0,1.605809743483517,0.4292258748304998,0,1.7800249515029551,0.3913530035219263,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.234627,-0.002524858087238234,0.0,0,0.020198864697905872,1.0175178091570083,0,0.4948721850986939,0.010099432348952936,0,0.8862251886206202,0.4595241718773586,0,1.5906605949600876,0.40397729395811743,0,1.7674006610667639,0.3686292807367822,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.268164,-0.002524858087238234,0.0,0,0.020198864697905872,1.0175178091570083,0,0.4948721850986939,0.010099432348952936,0,0.8837003305333819,0.4595241718773586,0,1.5729865883494198,0.37872871308573514,0,1.7497266544560963,0.33833098368992337,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.300326,-0.002524858087238234,0.0,0,0.020198864697905872,1.0175178091570083,0,0.4948721850986939,0.010099432348952936,0,0.8811754724461437,0.46204902996459685,0,1.5654120140877053,0.3408558417771616,0,1.734577505932667,0.2979332542941116,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.332124,-0.002524858087238234,0.0,0,0.020198864697905872,1.0175178091570083,0,0.4948721850986939,0.010099432348952936,0,0.8685511820099525,0.46204902996459685,0,1.5224894266046551,0.313082402817541,0,1.6840803441879022,0.25501066681106166,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.364445,-0.002524858087238234,0.0,0,0.020198864697905872,1.0175178091570083,0,0.49739704318593214,0.010099432348952936,0,0.8584517496609996,0.46204902996459685,0,1.4997657038195111,0.28278410577068225,0,1.661356621402758,0.21966265358972636,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.3948982,0.0,0.0,0,0.022723722785144108,1.0175178091570083,0,0.4999219012731704,0.010099432348952936,0,0.8559268915737613,0.46204902996459685,0,1.4795668391216052,0.26006038298553813,0,1.641157756704852,0.19441407271734404,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.4291868,0.0,0.0,0,0.022723722785144108,1.0175178091570083,0,0.4999219012731704,0.010099432348952936,0,0.8559268915737613,0.4595241718773586,0,1.4719922648598904,0.22471236976420284,0,1.628533466268661,0.16411577567048521,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.4610908,0.0,0.0,0,0.022723722785144108,1.0175178091570083,0,0.5024467593604086,0.010099432348952936,0,0.8584517496609996,0.4595241718773586,0,1.44421882590027,0.20451350506629695,0,1.5856108787856111,0.13634233671086465,0,0.41155186821983214,-0.8104794460034731,0
0,1,1768043057.4912732,0.002524858087238234,0.0,0,0.022723722785144108,1.0200426672442466,0,0.5049716174476468,0.010099432348952936,0,0.8685511820099525,0.4595241718773586,0,1.4265448192896022,0.1918892146301058,0,1.5578374398259904,0.12119318818743524,0,0.41155186821983214,-0.8104794460034731,0
