side,iteration,shoulder_number_of_velocity_peaks,elbow_number_of_velocity_peaks,wrist_number_of_velocity_peaks,shoulder_ratio_mean_peak_velocity,elbow_ratio_mean_peak_velocity,wrist_ratio_mean_peak_velocity,shoulder_mean_velocity,elbow_mean_velocity,wrist_mean_velocity,shoulder_peak_velocity,elbow_peak_velocity,wrist_peak_velocity,shoulder_sparc,elbow_sparc,wrist_sparc,shoulder_jerk,elbow_jerk,wrist_jerk,shoulder_movement_time,elbow_movement_time,wrist_movement_time,shoulder_percentage_time_to_peak_velocity,elbow_percentage_time_to_peak_velocity,wrist_percentage_time_to_peak_velocity,trunk_rom,shoulder_rom,elbow_rom,target_error_distance,hand_path_ratio
0,1,34,29,28,0.14954429023757684,0.15666299369914163,0.20498831085919356,9.705786672667282,22.928102218433068,0.28721868475613366,64.90242226732943,146.35301979779985,1.401146648568777,-3.397081766002317,-3.845350038910933,-4.42820782442675,-21.588865559310708,-21.531448111846593,-20.1447315739445,9.184889316558838,9.184889316558838,9.184889316558838,61.666437979351066,72.12513178074114,72.12513178074114,2.256083799815786,54.351301204231916,103.60468412231356,0.9006636099866437,1.616299499535138
0,2,33,33,29,0.22494205786004773,0.2816070391755967,0.25718510428633273,10.137617818453679,17.127057763323176,0.22011777831174226,45.06768505141446,60.81899732855598,0.8558729671477312,-5.5670040095759,-4.287126746453941,-4.749524392050457,-21.88615465266023,-20.577398412296652,-20.176135326612364,10.000165224075317,10.000165224075317,10.000165224075317,39.3628793126258,51.997565405063014,4.316370695951169,1.8198251785672428,60.27067640942304,102.88160835612473,0.8603789001484802,1.3457956872116432
0,3,33,30,30,0.13291035753168265,0.23775269352132886,0.2591842693946768,8.508309612693441,18.296339472205197,0.23163920323212947,64.01539933157778,76.95534044733684,0.8937240048291561,-4.464099001819148,-3.922363246260289,-3.9216810344666087,-22.371610116959232,-20.706622320611224,-20.140775332152128,10.128590822219849,10.128590822219849,10.128590822219849,42.82113230496524,29.69045596753045,43.125604353370996,1.2691322772795188,64.92926184273942,97.10995035978833,0.8683063353225183,1.4673325692758952
0,4,33,34,31,0.20115447537326417,0.12773842524232698,0.1909820118801457,7.891230382582371,15.559773512821797,0.2148288915995039,39.22970328121872,121.80965502983172,1.1248645329714284,-4.240868122634791,-6.508413278691787,-5.776371904988759,-22.05610600869118,-20.78615935369421,-20.510753135145613,10.688941717147827,10.688941717147827,10.688941717147827,58.5398157517762,58.5398157517762,4.944001663429779,2.1548763731772445,63.30971574420319,94.44417623171718,0.8584896250039141,1.3538724500991934
0,5,35,33,30,0.1471782945297988,0.17617855826354753,0.25280490189834437,7.941139238115154,17.187409122807733,0.235639380205255,53.95591288433725,97.55675884858185,0.9320997276390162,-4.1097295212030005,-3.9437389968091034,-4.4075715823054145,-22.194600010075376,-20.80257823842168,-20.23806707323412,10.36624526977539,10.36624526977539,10.36624526977539,69.49682634338308,45.98469925286546,63.116232816144844,2.121096396661619,59.50592110336601,88.14449210715685,0.9386313598623198,1.4336223794022918
0,6,32,32,31,0.2265286369968968,0.1338282832289101,0.20776253916606696,8.53852521022821,20.957728685921147,0.2513469419226004,37.69291743164984,156.60164040267517,1.209779890693846,-3.665387099692163,-5.032091536392502,-5.688745340946966,-21.72563739495223,-20.566711541071683,-20.42541070741902,9.694249391555786,9.694249391555786,9.694249391555786,72.76403913967981,37.43571453358481,73.4183797304267,2.362805907663579,63.732777491391424,101.95226199052125,0.8561617547203094,1.4369899649618803
0,7,31,31,29,0.12134053850025402,0.1413078364139936,0.18279986571264253,9.34630519256488,19.536764783488703,0.25605723880264514,77.02541383187709,138.25676819685557,1.4007517883254992,-5.681539330254945,-5.857448530269361,-5.494416092471645,-21.57134193646747,-20.692417459061872,-20.45921387201437,9.582951307296753,9.582951307296753,9.582951307296753,34.730284719704734,19.038117584819215,4.82819108643368,1.2592108060612002,64.08723356190413,97.74049778136367,0.8199123418416899,1.5415109085400236
0,8,32,31,32,0.26820349915391084,0.21983984952567814,0.26614972959854494,8.768331997713439,20.18709994178603,0.26015333401532176,32.6928322164867,91.82639082650982,0.9774698415351839,-3.2942388896152743,-4.647045520827201,-4.74820102936099,-22.130185027381174,-20.811433565131274,-20.483745760460046,9.760457515716553,9.760457515716553,9.760457515716553,74.42828023793645,54.25786584434351,75.09433824919954,1.2889375601870914,62.575730767342485,98.35584822079262,0.8488794551751441,1.5640313968970683
0,9,34,31,30,0.14962161817139463,0.2564853575713192,0.17998731291312844,8.891772996395945,20.831224808425553,0.22525722649298086,59.42839748070521,81.21798844845617,1.2515172477834708,-5.157860444945776,-5.338046568840112,-6.025763850007889,-21.94269547428282,-21.181280014081167,-20.67137364944858,10.192572355270386,10.192572355270386,10.192572355270386,78.01293624179245,72.84431544552893,78.52455537209677,1.709814044141387,66.75407307948936,105.0207060109029,0.7700884153682365,1.535030920939699
0,10,37,36,33,0.13587258365632893,0.19586820968840638,0.1996258459158936,9.22904126610588,18.859380064809496,0.22446523473578855,67.924234733399,96.28606957102238,1.124429723545719,-4.4853841102072325,-6.131762779353612,-6.291626825702231,-22.05824766661522,-21.032805882790814,-20.831002713513637,10.879351377487183,10.879351377487183,10.879351377487183,89.57820997763662,53.41229213530965,4.410520172038903,2.307900791388266,71.18905565654623,101.7586995185153,0.8592965759318285,1.4421590895262202
