side,iteration,shoulder_number_of_velocity_peaks,elbow_number_of_velocity_peaks,wrist_number_of_velocity_peaks,shoulder_ratio_mean_peak_velocity,elbow_ratio_mean_peak_velocity,wrist_ratio_mean_peak_velocity,shoulder_mean_velocity,elbow_mean_velocity,wrist_mean_velocity,shoulder_peak_velocity,elbow_peak_velocity,wrist_peak_velocity,shoulder_sparc,elbow_sparc,wrist_sparc,shoulder_jerk,elbow_jerk,wrist_jerk,shoulder_movement_time,elbow_movement_time,wrist_movement_time,shoulder_percentage_time_to_peak_velocity,elbow_percentage_time_to_peak_velocity,wrist_percentage_time_to_peak_velocity,trunk_rom,shoulder_rom,elbow_rom,target_error_distance,hand_path_ratio
0,1,7,6,3,0.28323999576151304,0.24424670268174098,0.33552342700639537,38.318952913017284,53.82782575549753,0.977630939662503,135.287930682225,220.38301915435235,2.91374867139715,-1.7258500007507123,-1.7037095816536207,-1.7202586531852344,-14.468204034065678,-13.68016109511632,-13.294734936447457,1.902625560760498,1.902625560760498,1.902625560760498,45.32744207844676,40.36529205444983,54.585467263310775,1.0077793677693416,67.16450594362799,84.93193684815618,0.91734293164484,1.076578124619229
0,2,6,5,5,0.3049727194321178,0.19004330887372048,0.3667451006859454,38.16808106065308,56.27770991762603,0.9592060599749258,125.15244357503494,296.13097273012283,2.615457052271087,-1.8058118189128796,-1.5317860494026991,-1.6728531111632399,-14.34992072645337,-13.142321602612595,-13.100883619421488,1.7776780128479004,1.7776780128479004,1.7776780128479004,48.723639446886736,37.88219935242476,37.88219935242476,0.8296097620234145,65.01191167084298,80.00643126681965,0.8274903619304789,1.045835064634802
0,3,5,5,4,0.253968106972373,0.17719042292658535,0.35294728599018743,46.840451433626406,59.78592478271491,1.0383871784277912,184.43438426983974,337.4105879722731,2.942046077828915,-1.6528106207510127,-1.5469770177828313,-1.584492313631263,-14.181623702168507,-13.310882625584881,-12.598165110332797,1.6343731880187988,1.6343731880187988,1.6343731880187988,49.758835009127566,34.55875938613502,36.240422765204904,1.1563452789018611,72.80911342623955,75.97329391167565,0.7760126569195765,1.047760475972086
0,4,8,6,5,0.22507648424935825,0.19293559806994984,0.2539849386838676,33.48222120424905,43.93988651659037,0.890254417893245,148.7593042690088,227.74380133136304,3.5051464961130443,-1.7229717339520942,-1.6042605096221398,-1.721779483904977,-15.279559819150636,-13.836858840370008,-15.058089791984738,2.1276376247406006,2.1276376247406006,2.1276376247406006,37.69616153547994,27.95667259340837,21.920999412928722,1.697156189600254,68.30542324762317,65.39501172426108,0.6937936398853984,1.1796199295465142
0,5,4,5,7,0.27903553969502426,0.1545007246328636,0.27504023397548055,45.86056594500789,65.9264376054271,1.1227305740429216,164.35385254198025,426.7063326860539,4.082059405690483,-1.6344464306144693,-1.4690967649652111,-1.654628980710162,-13.934091248706473,-12.992328663121388,-14.001234913153855,1.695563554763794,1.695563554763794,1.695563554763794,35.25961200043478,35.25961200043478,36.81463906917451,0.9781255942463044,70.15633317165225,80.89367094684354,0.7671741306620867,1.1029343542591157
0,6,5,6,4,0.2520153239864316,0.2550865840727696,0.3494507643412886,48.5211042869318,63.31277108006998,1.0199463727882778,192.53235684011088,248.20110124650262,2.918712668180501,-1.7181154393205147,-1.6142755342672568,-1.644081769931009,-14.142051996578672,-13.52153254164179,-13.26018891486392,1.7274260520935059,1.7274260520935059,1.7274260520935059,46.31282132678201,35.12866873235937,42.61545681023001,1.8029038303787754,72.94286084138716,87.4974748749213,0.7397533845257827,1.0476346517826984
0,7,6,6,5,0.3143822660334836,0.22111616137787216,0.31204470472295504,44.04138314644741,58.603667150096875,1.0873518252243486,140.08863700268873,265.0356572080106,3.4846027148249163,-1.5916365236732708,-1.5789015641688828,-1.656153678684504,-13.925242387931496,-12.859691473933411,-13.196548114215913,1.6620867252349854,1.6620867252349854,1.6620867252349854,46.048059636535356,42.16199654095931,49.9931935190826,1.4005957587732487,69.3549572561482,77.24372810391901,0.864588354236354,1.091034893722826
0,8,6,6,5,0.28770119412424283,0.2168439150508557,0.30901834611835227,44.5768011404785,58.56899376097769,0.9299106345168228,154.94131429022903,270.0974742465874,3.0092408628731455,-1.7268574928806324,-1.581613836109514,-1.6956134516754282,-14.555197087871806,-13.777434026715447,-13.859438872163272,1.8714518547058105,1.8714518547058105,1.8714518547058105,40.98076830468627,26.45407225332565,40.98076830468627,3.0283795437688266,72.6570573442052,92.5366964483432,0.6908793308304103,1.0652736788503026
0,9,7,7,7,0.1601915544333412,0.17991474251585568,0.2192608484661063,32.2523563776495,42.74256533732354,0.9156260016127382,201.33618461808686,237.5712225670261,4.175966699108515,-1.6992609450361449,-1.5300590838129902,-1.756585618122022,-15.738800183028557,-14.685645983314298,-14.854672228327773,2.192333221435547,2.192333221435547,2.192333221435547,35.051426205005335,27.002585665391234,33.7138641951464,1.2188752351313326,65.58815324269645,79.20188931791884,0.6241945043066407,1.185269670649825
0,10,6,8,5,0.17426125915095808,0.17136902590340158,0.2695634421792832,37.373348695608904,47.6757923673239,0.9498356844579022,214.46733988782512,278.2054231562132,3.523607195319084,-1.5776446997257805,-1.6031037351104178,-1.6747523853100537,-14.921078388262002,-14.129685818066413,-14.420673785316316,2.1156508922576904,2.1156508922576904,2.1156508922576904,37.7896753805607,31.817273616828544,36.370456325744335,1.4966988397588137,65.84024827336057,81.75549623614467,0.6551021902155836,1.1345802714386142
0,11,8,7,5,0.24576835714180362,0.17121622579860257,0.29848066735675005,34.9703218268068,54.26838127936621,0.8297001353126534,142.28976518173005,316.95816810727257,2.779744975311849,-1.694374203177286,-1.5685354124263173,-1.6467970640860035,-14.72861669887748,-14.216966110954555,-14.291350640683833,1.9995145797729492,1.9995145797729492,1.9995145797729492,44.80402719967109,29.570556360811068,24.829405864517707,1.8072769120297216,64.45355146116393,84.46068861335004,0.6867524372012439,1.0404690832422077
0,12,6,5,4,0.26757162500774906,0.21739894855084713,0.3379173347663167,40.40425960440512,63.367802535983,1.0739873393743515,151.00352888029508,291.4816421992124,3.178254646560398,-1.6846437836593822,-1.4752939464017423,-1.6014693922378427,-13.50138765646585,-13.372641502666545,-13.040016089483055,1.600982904434204,1.600982904434204,1.600982904434204,53.97376235832297,36.94934735009291,30.903383748257074,1.0938199279495573,63.29470566852921,84.57285677010731,0.8075826292184507,1.0666809193800468
0,13,4,5,5,0.22788090356464433,0.2359974384100974,0.301685789499046,40.30956254920537,61.7367931971534,1.0335016815040798,176.88872528878014,261.5994207948654,3.4257552641780893,-1.5386131363425175,-1.5321250084144171,-1.6334752906852128,-13.809102346929336,-13.081865796308021,-13.143140644557544,1.6660819053649902,1.6660819053649902,1.6660819053649902,52.05655251089931,40.397999214087356,48.0172591682892,1.245364266768613,64.31794459401354,80.01054942539591,0.8303635167071148,1.0669898897690524
0,14,6,9,6,0.21519986443836256,0.15071022813021176,0.2641313692591846,28.896045932786837,48.900389417476454,0.7687342886563161,134.2753909636557,324.4662955139788,2.910424046989962,-1.6922184262547524,-1.463750181206567,-1.5856856336263419,-15.92335075182104,-15.02005867574897,-14.44557758580137,2.368342638015747,2.368342638015747,2.368342638015747,31.02440024204844,24.298103326414356,25.605460847880252,0.5617053325664246,64.81136546685107,87.10798410574043,0.6149646183516981,1.0590915800208451
